word,sentence,sense,llm_annotation
ಮುತ್ತು,"ಮಾತು ಆಡಿದ್ರೆ ಹೋಯ್ತು, ಮುತ್ತು ಒಡೆದ್ರೆ ಹೋಯ್ತು ಎನ್ನುವಂತೆ ಆಕಸ್ಮಿಕವಾಗಿ ಬಿ.ಎಸ್.ವೈ.",2,2
ಮುತ್ತು,ಬಾಯಿಯಿಂದ ಜುಂಬು ಬ್ಯೂಟಿ ಪಾರ್ಲರ್ ಬಿಳಿ ಬೆಡಗಿ ಮುತ್ತು,1,1
ಮುತ್ತು,ತೊಟ್ಟಿನಾಟ ಹದಿಹರೆಯದ ಸುಂದರಿ ಕಂದು ಕೂದಲಿನ ಸುಂದರಿ ಮುತ್ತು,1,2
ಮುತ್ತು,ಆ ಮೂಲಕ ಮೂರನೇ ಬಾರಿಗೆ ಅಮೆರಿಕ ಓಪನ್ ಪ್ರಶಸ್ತಿಗೆ ಜಾಕೋವಿಕ್ ಮುತ್ತು ನೀಡಿದರು.,1,1
ಮುತ್ತು,ಹಾಗಾಗಿ ಮುತ್ತು ನೀಡುವ ವೇಳೆ ಕೆಲವೊಂದು ಸಂಗತಿಗಳನ್ನು ಗಮನದಲ್ಲಿಟ್ಟುಕೊಳ್ಳಬೇಕಾಗುತ್ತದೆ.,1,1
ಮುತ್ತು,ಮನೆಯ ಎಲ್ಲ ಸದಸ್ಯರಿಗೂ ಸೋನು ಮುತ್ತು ನೀಡಿದ್ದಾರೆ.,1,1
ಮುತ್ತು,"ಬ್ರಿಟೀಷರು ಹಾಗೆ ದೋಚಿಕೊಂಡು ಹೋದ ವಜ್ರ, ವೈಡೂರ್ಯ, ಮುತ್ತು ರತ್ನ ಗಳನ್ನು ಇಂಗ್ಲೇಂಡ್ ನ ಲಂಡನ್ ನಗರದ ಹ್ಯಾಟನ್ ಗಾರ್ಡನ್ ಎಂಬ ಸ್ಟ್ರೀಟ್ ನಲ್ಲಿದ್ದ ವ್ಯಾಪಾರಿಗಳಿಗೆ ಮಾರಾಟ ಮಾಡಿಬಿಟ್ಟರು.",2,2
ಮುತ್ತು,ಅಲ್ಲದೆ ಜೆಕೆಗೂ ಮುತ್ತು ಕೊಟ್ಟಿದ್ದೇನೆ.,1,1
ಮುತ್ತು,ಹುಬ್ಬಳ್ಳಿ ಗ್ರಾಮೀಣ ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ: ಅಂಚಟಗೇರಿ ಹದ್ದಿಯ ಸುರೇಶ ಪಾಟೀಲ ಅನ್ನುವವರ ಚಿಕ್ಕು ತೋಟದಲ್ಲಿ ಮೃತ ಮುತ್ತು ಗಡಾದ ಸಾ!!,2,1
ಮುತ್ತು,ಒಂದು ಮುತ್ತು ಕೊಡೇ!!,1,1
ಮುತ್ತು,ಕಂದು ಕೆಂಪು ಜಡೆಯ ಮುತ್ತು ಬೆಡಗಿ,1,2
ಮುತ್ತು,ಮುತ್ತು ಕೊಡಲು ಬಂದ ಪತಿಯ ನಾಲಿಗೆ ಕಚ್ಚಿದ್ಲು ಪತ್ನಿ…!,1,1
ಮುತ್ತು,"asia carrera, ನೀಲಿ ತಾರೆ, ಲೆಸ್ಬಿಯನ್, ಮುತ್ತು",1,1
ಮುತ್ತು,ತಕ್ಷಣ ನಾನು ತಮ್ಮದ ಕೆನ್ನೆಗೆ ಮುತ್ತು ಕೊಟ್ಟೆ.,1,1
ಮುತ್ತು,ಹಚ್ಚೆ ಹಾಕಿದ ಶವರ್ ನ ಕೆಳಗೆ ಸುಮ್ಮನೆ ಮುತ್ತು,1,1
ಮುತ್ತು,2006ರಲ್ಲಿ ಮುತ್ತು ಮಾಸ್ತರ್ ಎಂಬವರನ್ನು ಕೊಲೆ ಮಾಡಿದ ಬಗ್ಗೆ ಪ್ರಕರಣ ದಾಖಲಾಗಿರುತ್ತದೆ.,2,2
ಮುತ್ತು,ಅವನ ಹಣೆಗೆ ಒಂದು ಮುತ್ತು ಕೊಟ್ಟೆ.,1,1
ಮುತ್ತು,ನೀವು ಸಿನಿಮಾದಲ್ಲಿ ಮಾತ್ರ ನಟರಿಗೆ ಮುತ್ತು ಕೊಡುತ್ತೀರಾ ಎಂದು ಪ್ರಶ್ನಿಸಿದ್ದಾನೆ.,1,1
ಮುತ್ತು,ನಂತರ ಪ್ರಸಿದ್ಧ ಮುಖ್ಯ ಅತಿಥಿ ಕವಿಗಳಾದ ಶ್ರೀ ಎಚ್ ಎಸ್ ವೆಂಕಟೇಶ್ ಮೂರ್ತಿಗಳು ತಮ್ಮ ಕವನಗಳ ಹಾಗೆ ಮುತ್ತು ಪೋಣಿಸಿದ ಮಾತುಗಳು ಮಣಿಕಾಂತ್ ಅವರ ಸಾಧನೆಗೆ ಮುತ್ತಿನ ಮಣಿಹಾರವನ್ನೇ ತೊಡಿಸಿದರು.,2,2
ಮುತ್ತು,ಇಸ್ಲಾಮಿಕ್ ಆರ್ಟ್ ಮ್ಯೂಸಿಯಂ ಒಂದು ಭಾರತೀಯ ಎದೆಯ ತಾಯಿ ಯಾ ಮುತ್ತು ಹದಿ ವಿವರಗಳು.,2,2
ಮುತ್ತು,ಬ್ರಿಗೇಡ್ ರಸ್ತೆಯಲ್ಲಿ ಹುಡುಗಿಯೊಬ್ಬಳಿಂದ ಹಾರೈಕೆಯ ಮುತ್ತು ತೆಗೆದುಕೊಳ್ಳುವುದು.,1,1
ಮುತ್ತು,ಮೀಸೆ ಇಲ್ಲದ ಗಂಡಸರು ನಿನಗೆ ಮುತ್ತು ಕೊಡಲು ಬಂದರೆ ಬಿಡಬೇಡ..,1,1
ಮುತ್ತು,"ಇತ್ತೀಚೆಗೆ ಇವುಗಳು ಜಪಾನ್‌ನಲ್ಲಿ (ನಿರ್ದಿಷ್ಟವಾಗಿ ಮುತ್ತು , ಕೆ.",1,2
ಮುತ್ತು,ಮುತ್ತು ಕೊಟ್ಟೋಳು ಬಂದಾಗ ತುತ್ತಿಟ್ಟು ರಮಿಸಿದವಳು ನೆನಪಾಗದಿರೋ ಜನಾ ಇರ್ಬಹುದು.,1,1
ಮುತ್ತು,ಮೀಸೆ ಇಲ್ಲದ ಗಂಡಿನ ಮುತ್ತು ಹಾಗೇ ಇರುತ್ತೆ.,1,1
ಮುತ್ತು,ಮುತ್ತು ಕೇಳಿದವನಿಗೆ ಮಹಿಳೆ ಕೊಟ್ಟ ಶಿಕ್ಷೆ ಏನು ಗೊತ್ತಾ?,1,1
ಮುತ್ತು,"ಇದಲ್ಲದೆ ಆ ಹುಡುಗರ ಬಾಯಲ್ಲಿ ಪ್ರೀತಿ, ಪ್ರೇಮ, ಮುತ್ತು ಎಂಬ ಮಾತುಗಳನ್ನೆಲ್ಲಾ ಆಡಿಸಿ ಕಾಮನೆಗಳನ್ನು ಕೆರಳಿಸುವ ಪ್ರಯತ್ನವೂ ನಡೆಯುತ್ತಿದೆ.",1,1
ಮುತ್ತು,ಅಮೃತ ಮುತ್ತು - ನನ್ನ ಕವನ ಸಂಕಲನ: ಸಂಕ್ರಾತಿ ಹಬ್ಬದ ಶುಭಾಷಯಗಳು,1,2
ಮುತ್ತು,ಮುತ್ತು ಹದಿಹರೆಯದ ಸುಂದರಿ ಕಾಲೇಜ್ ಬೆಡಗಿ,1,1
ಮುತ್ತು,ಇಬ್ಬರು ಮುತ್ತು ಹಾಸಿಗೆ ಹಾರ್ಡ್ ಕೋರ್,1,1
ಮುತ್ತು,ತಾಯಿ ಮಗುವಿಗೆ ಪ್ರೀತಿಯಿಂದ ಮುತ್ತು ನೀಡಿದಳು.,1,1
ಮುತ್ತು,ಮದುವೆಯ ನಂತರ ವಧು-ವರರು ಮೊದಲ ಮುತ್ತು ವಿನಿಮಯ ಮಾಡಿಕೊಂಡರು.,1,1
ಮುತ್ತು,ಅಜ್ಜಿ ತನ್ನ ಮೊಮ್ಮಗಳ ಕೆನ್ನೆಗೆ ಮುದ್ದಿನ ಮುತ್ತು ಇಟ್ಟಳು.,1,1
ಮುತ್ತು,ಬೆಳದಿಂಗಳ ರಾತ್ರಿಯಲ್ಲಿ ಪ್ರೇಮಿಗಳು ಮುತ್ತು ಮಳೆಯನ್ನೇ ಸುರಿಸಿದರು.,1,1
ಮುತ್ತು,ಗಾಯದ ಮೇಲೆ ಅಮ್ಮ ಕೊಟ್ಟ ಮುತ್ತು ನೋವನ್ನು ಮರೆಸಿತು.,1,1
ಮುತ್ತು,ವಿದಾಯ ವೇಳೆ ಕೊಟ್ಟ ಮುತ್ತು ಹೃದಯವನ್ನು ಭಾರವಾಗಿಸಿತು.,1,1
ಮುತ್ತು,ಹಣೆಯ ಮೇಲೆ ಮುತ್ತು ಆಶೀರ್ವದಿಸಿದರು ಹಿರಿಯರು.,1,1
ಮುತ್ತು,ಮಳೆಯಲ್ಲಿ ನೆನೆದ ಪ್ರೇಮಿಗಳ ಮುತ್ತು ಕಾವ್ಯದಂತೆ ಮಧುರವಾಗಿತ್ತು.,1,1
ಮುತ್ತು,ಮಗುವಿನ ತುಟಿಗಳ ಮೇಲೆ ಮುತ್ತು ತಂದೆ ಕಣ್ಣೀರು ತಡೆಯಲಾಗಲಿಲ್ಲ.,1,1
ಮುತ್ತು,ಸಂಜೆ ವೇಳೆ ಕಡಲ ತೀರದಲ್ಲಿ ನೀಡಿದ ಮುತ್ತು ಅವಿಸ್ಮರಣೀಯವಾಗಿತ್ತು.,1,1
ಮುತ್ತು,ಮೊದಲ ಮುತ್ತು ನೆನಪು ಇನ್ನೂ ಹೃದಯದಲ್ಲಿ ಹಸಿರಾಗಿದೆ.,1,1
ಮುತ್ತು,ಗಾಯದ ಮೇಲೆ ಮುತ್ತು ಪ್ರೀತಿ ಔಷಧಿಯಾಯಿತು.,1,1
ಮುತ್ತು,ಕನಸಿನಲ್ಲಿ ನೀಡಿದ ಮುತ್ತು ನನಸಾಗಲು ಹಾತೊರೆಯುತ್ತಿದೆ.,1,1
ಮುತ್ತು,ಸೂರ್ಯಾಸ್ತದ ಬೆಳಕಿನಲ್ಲಿ ನೀಡಿದ ಮುತ್ತು ಕಾವ್ಯವಾಯಿತು.,1,1
ಮುತ್ತು,ಕಾಗದದ ಮೇಲೆ ಮುತ್ತು ಪ್ರೇಮ ಪತ್ರ ಕಳುಹಿಸಿದಳು.,1,1
ಮುತ್ತು,ಮೋಡಗಳ ಮರೆಯಲ್ಲಿ ಮುತ್ತು ಮಧುರ ಕ್ಷಣ ಸವಿದರು.,1,1
ಮುತ್ತು,ಸಮುದ್ರದ ತಳದಲ್ಲಿ ಶಿಪ್ಪಿಯೊಳಗೆ ಮುತ್ತು ಹುಟ್ಟುತ್ತದೆ.,2,2
ಮುತ್ತು,ರಾಣಿಯ ಕೊರಳಿನಲ್ಲಿ ಮುತ್ತಿನ ಹಾರ ಹೊಳೆಯುತ್ತಿತ್ತು.,2,2
ಮುತ್ತು,ಮುತ್ತಿನ ವ್ಯಾಪಾರ ಅವರ ಕುಟುಂಬದ ಪರಂಪರೆ.,2,2
ಮುತ್ತು,ಮಳೆಯ ಹನಿಗಳು ಹುಲ್ಲಿನ ಮೇಲೆ ಮುತ್ತಿನಂತೆ ಮಿನುಗುತ್ತಿದ್ದವು.,2,2
ಮುತ್ತು,ಕನ್ಯಾದಾನದ ವೇಳೆ ಮುತ್ತಿನ ಆಭರಣ ಧರಿಸಿದ್ದಳು ವಧು.,2,2
ಮುತ್ತು,ಅರಮನೆಯ ಭಂಡಾರದಲ್ಲಿ ಅಮೂಲ್ಯ ಮುತ್ತುಗಳ ಸಂಗ್ರಹವಿತ್ತು.,2,2
ಮತ,ಮತ ಕ್ಷೇತ್ರಗಳು,1,1
ಗುಂಡಿ,ಹನುಮಾನ್‌ ಗುಂಡಿ,1,1
ಗುಂಡಿ,ಗುಂಡಿ ತಪ್ಪಿಸಲು ಹೋಗಿ ಮೆಟ್ರೋ ಪಿಲ್ಲರ್ ಗೆ ಡಿಕ್ಕಿ ಹೊಡೆದ ಬಸ್,1,1
ಗುಂಡಿ,"ಈ ಯಂತ್ರದಲ್ಲಿ ನೀವು ಗುಂಡಿ ಒತ್ತುವುದರ ಮೂಲಕ ಪೊಂಗಲ್‌ ಅಥವಾ ಕೇಸರಿಬಾತ್‌, ಪುಳಿಯೋಗರೆ, ಬಿಸಿಬೇಳೆ ಬಾತ್‌ನಂತಹ ತಿಂಡಿಗಳನ್ನು ಪಡೆದು ಸವಿಯಬಹುದು!",2,2
ಮಂಡಿ,ಮಂಡಿ ನೋವು ಗುಣವಾಗ್ತಿಲ್ವಾ?,1,1
ಮಂಡಿ,ಮಳೆಗಾಲದಲ್ಲಿ ಅತಿಯಾಗಿ ಕಾಡುವ ಮಂಡಿ ನೋವಿಗೆ ಈ ಪುಟ್ಟ ಕಾಳು ಪರಿಹಾರ,1,1
ಮಂಡಿ,ಮಂಡಿ ಪೇಟೆ ಮೈಸೂರು ಪಲಾವ್ ತಿನ್ನೋಕೆ ಜನ ನೂಕು ನುಗ್ಗುಲು,2,2
